1858802,黑皮书 Zwartboek,保罗·范霍文,保罗·范霍文,剧情/惊悚/战争,卡里斯·范·侯登 / 汤姆·霍夫曼 / 塞巴斯蒂安·科赫 / Ken Kobus,2009,2,145,36989,8.2
11620524,绅士联盟 第二季 The League of Gentlemen Season 2,史蒂夫·班德莱克,史蒂夫·班德莱克,剧情/喜剧/恐怖,马克·加蒂斯 / 史蒂夫·佩姆伯顿 / 里斯·谢尔史密斯,2000,1,,583,9.4
1308698,格列佛游记 Gulliver's Travels,查尔斯·斯特里奇,查尔斯·斯特里奇,家庭/奇幻/冒险,尼德·巴蒂 / 特德·丹森 / 玛丽·斯汀伯根 / James Fox / 汤姆·斯图里奇,1996,2,186,1575,7.7
4309775,思达斯巴达 Starshaped,Matthew Longfellow,Matthew Longfellow,纪录片/音乐,Damon Albarn / Graham Coxon / Alex James / Dave Rowntree,1993,9,63,297,9.5
26257313,神秘博士：最后的圣诞 Doctor Who: Last Christmas,Paul Wilmshurst,Paul Wilmshurst,剧情/科幻,彼得·卡帕尔蒂 / 尼克·弗罗斯特,2014,12,,1402,8.3
3284923,卡瓦纳诉讼 第一季 Kavanagh QC Season 1,Charles Beeson,Charles Beeson,剧情/悬疑/犯罪,约翰·肖 / Nicholas Jones / Oliver Ford Davies / 安娜·钱斯勒 / 杰拉丁妮·詹姆斯,1995,1,,,
26739283,The Great British Sex Survey,Marcus Plowright,Marcus Plowright,纪录片,Jessica Hynes,25,,,,
1297256,51号公式 Formula 51,于仁泰,于仁泰,喜剧/动作/犯罪,塞缪尔·杰克逊 / 罗伯特·卡莱尔 / 艾米莉·莫迪默,2001,12,92,356,6.7
26612593,荒唐阿姨大电影 Absolutely Fabulous: The Movie,Mandie Fletcher,Mandie Fletcher,喜剧,珍妮弗·桑德斯 / 乔安娜·林莉 / 茱莉亚·莎华拉 / 凯特·莫斯 / 唐·弗兰奇 / 格温多兰·克里斯蒂 / 蕾蓓尔·威尔森 / 乔恩·哈姆 / 苏琪·沃特豪斯 / 艾里珊·钟 / 克里斯·柯尔弗 / 西莉亚·伊姆里 / 莉莉·科尔 / 琼·柯琳斯 / 简·霍洛克斯 / 马克·加蒂斯 / 巴瑞·哈姆弗莱斯 / 珊迪·弗罗斯特 / 凯西·伯克 / 杰瑞·霍尔 / 琼恩·维特费尔德 / 艾玛·邦顿 / 波比·迪瓦伊 / 格拉汉姆·诺顿 / 万达·泛森 / 尤妮斯·奥卢米德 / 罗伯特·韦伯 / 玛西娅·沃伦 / 卓丹·邓 / 阿莱莎·迪克逊 / 黛茜·洛薇 / 卡米拉·拉瑟福德 / 佩雷兹·希尔顿 / 劳拉·斯通 / 卢比·瓦克斯 / 阿比盖尔·克兰西 / Lulu / Mo Gaffney / Christopher Ryan / Harriet Thorpe / Stella McCartney / Beattie Edmondson / Christopher Biggins / Helen Lederer,2016,7,90,30,4.7
11627044,神秘博士的科学 The Science of Doctor Who,,,科幻/纪录片/短片,达拉斯·坎贝尔 / 加来道雄 / Chloe Dykstra,2012,8,45,123,9
5190722,制作《这就是英格兰》 The Making of 'This Is England',,,,,2007,,,,
26588017,哈姆雷特 National Theatre Live: Hamlet,Lyndsey Turner,Lyndsey Turner,剧情,本尼迪克特·康伯巴奇 / 塞伦·希德 / 里奥·比尔 / 马修·斯蒂尔 / Sian Brooke / Anastasia Hille / 吉姆·诺顿 / 卡尔·约翰逊 / Dwane Walcott / Kobna Holdbrook-Smith / Dan Parr / Barry Aird / Ruairi Conaghan / Diveen Henry / Nigel Carrington,2015,10,220,823,8.3
24851377,路德维希二世的梦幻城堡 The Fairytale Castles of King Ludwig II with Dan Cruickshank,丹·克鲁克山,丹·克鲁克山,纪录片,Dan Cruickshank,2,,60,113,8.1
3070652,列车上的追捕 Caught on a Train,Peter Duffell,Peter Duffell,剧情,佩吉·阿什克罗福特 / Sean Barry-Weske / Baron Casanov / 迈克尔·基臣,1980,10,80,,
5318647,观星指南 Stargazing,Jane Clegg,Jane Clegg,纪录片,Roger Liddle,1980,,,44,8.8
3718782,又一年 Another Year,迈克·李,迈克·李,剧情,吉姆·布劳德本特 / 莱丝利·曼维尔 / 鲁斯·西恩 / 奥利弗·莫尔特曼 / 彼得·怀特 / 大卫·布拉德利 / 马丁·萨维奇 / 卡瑞娜·费尔南德斯 / 米歇尔·奥斯丁   / 菲尔·戴维斯,2010,5,129,11263,7.9
4144683,神秘博士：火星之水 Doctor Who: The Waters of Mars,Graeme Harper,Graeme Harper,科幻,大卫·田纳特 / 琳赛·邓肯 / 皮特·奥布莱恩 / 嘉玛·陈 / Aleksander Mikic / Sharon Duncan-Brewster / Chook Sibtain,2009,11,62,3442,9
21352964,布朗特：第四个人 Blunt: The Fourth Man,约翰·格林尼斯特,约翰·格林尼斯特,剧情,伊恩·理查森 / 安东尼·霍普金斯 / 迈克尔·威廉斯 / 杰弗里·蔡特 / 阿尔伯特·威灵 / 格拉汉姆·霍德利,1987,1,86,,
1946882,007：大破量子危机 Quantum of Solace,马克·福斯特,马克·福斯特,动作/惊悚/冒险,丹尼尔·克雷格 / 朱迪·丹奇 / 欧嘉·柯瑞兰寇 / 马修·阿马立克 / 杰玛·阿特登,2008,11,106,61888,6.4
2989161,爱情逆行 Evol,Chris Vincze,Chris Vincze,爱情/短片,Rick Warden / Lucy Barker,2006,1,,2402,7.6
3147254,美国哥特 American Gothic,,,恐怖,,1987,5,90,,
25900248,震荡效应 Concussion,彼得·兰德斯曼,彼得·兰德斯曼,剧情/传记/运动,威尔·史密斯 / 亚历克·鲍德温 / 古古·姆巴塔-劳 / 艾利斯·霍华德 / 卢克·威尔逊 / 保罗·雷瑟 / 阿德沃尔·阿吉纽依-艾格拜吉 / 大卫·摩斯 / 艾伯特·布鲁克斯 / 迈克·奥麦利 / 埃迪·马森 / 史蒂芬·莫耶 / 理查德·琼斯 / 希尔·哈勃 / 比茜·图诺克 / 马修·维利希,2015,12,123,4277,6.9
5258010,梅林传奇 第三季 Merlin Season 3,杰瑞米·韦伯,杰瑞米·韦伯,剧情/家庭/奇幻/冒险,科林·摩根 / 布莱德利·詹姆斯,2010,9,,5786,8
1292973,小鸡快跑 Chicken Run,Peter Lord,Peter Lord,喜剧/动画/家庭,梅尔·吉布森 / 菲尔·丹尼尔斯 / 简·霍洛克斯 / 蒂莫西·斯波 / 艾美达·斯丹顿 / 米兰达·理查森,2001,2,84,67934,7.5
4834207,美丽地图 The Beauty of Maps,,,纪录片,Denis Lawson,2010,4,,148,8.1
24748854,极品基老伴 第二季 Vicious Season 2,埃德·拜,埃德·拜,喜剧/爱情/同性,伊恩·麦克莱恩 / 德里克·雅各比 / 弗朗西斯·德·拉·图瓦 / 伊万·瑞恩 / 玛西娅·沃伦,2015,6,,11874,9.3
2034948,诺桑觉寺 Northanger Abbey,Jon Jones,Jon Jones,爱情,费莉西蒂·琼斯 / Michael Judd / Julia Dearden / 杰拉丁妮·詹姆斯 / 约翰·约瑟夫·菲尔德 / 凯瑞·穆里根 / Liam McMahon,2007,3,92,11243,7.3
3099140,寓所谜案 The Murder at the Vicarage,朱里安·埃米亚斯,朱里安·埃米亚斯,剧情/悬疑/犯罪,琼·希克森 / 保罗·爱丁顿 / 谢丽尔·坎贝尔,1986,12,95,86,8.5
25767747,故事的故事 Il racconto dei racconti,马提欧·加洛尼,马提欧·加洛尼,爱情/恐怖/奇幻,萨尔玛·海耶克 / 文森特·卡索 / 托比·琼斯 / 约翰·C·赖利 / 雪莉·亨德森 / 海莉· 卡迈克尔 / 碧碧·凯芙 / 斯塔西·马汀 / 克里斯蒂安·利斯 / 吉约姆·德洛内 / 阿尔芭·洛尔瓦彻 / 卡特里内尔·马龙 / 乔纳·利斯 / 杰西·卡芙,2015,5,125,17525,7.5
4728563,俄罗斯艺术 The Art Of Russia,,,纪录片,Andrew Graham-Dixon,2009,,,231,7.9
1369759,男生女相：华语电影之性别 男生女相：華語電影之性別,关锦鹏,关锦鹏,纪录片,张彻 / 陈凯歌 / 张国荣 / 焦雄屏 / 方育平 / 侯孝贤 / 李安 / 李小龙 / 汤尼·雷恩 / 狄龙 / 蔡明亮 / 徐克 / 吴宇森 / 成龙,1998,6,80,1910,8.6
1482055,少年汉尼拔 Hannibal Rising,彼得·韦柏,彼得·韦柏,惊悚/犯罪,加斯帕德·尤利尔 / 巩俐 / Helena-Lia Tachovská / 多米尼克·威斯特 / 理查德·布雷克,2007,2,121,40056,7.1
24879206,老木逢春 Turks & Caicos,戴维·黑尔,戴维·黑尔,剧情/悬疑,薇诺娜·瑞德 / 克里斯托弗·沃肯 / 比尔·奈伊 / 汉斯派柏 / 迪伦·贝克 / 詹姆斯·诺顿 / 扎克·格雷尼尔 / 海伦娜·伯翰·卡特 / 鲁珀特·格雷夫斯 / 艾文·布莱纳 / 马利克·约巴 / Kobna Holdbrook-Smith / 梅雷蒂斯·伊顿,2014,3,95,463,6.5
1299811,太阳帝国 Empire of the Sun,史蒂文·斯皮尔伯格,史蒂文·斯皮尔伯格,剧情/动作/战争,克里斯蒂安·贝尔 / 约翰·马尔科维奇 / 米兰达·理查森 / 奈杰尔·哈弗斯 / 乔·潘托里亚诺 / 本·斯蒂勒,1987,12,152,12233,7.9
1972724,斯坦福监狱实验 The Stanford Prison Experiment,凯尔·帕特里克·奥瓦内兹,凯尔·帕特里克·奥瓦内兹,剧情/惊悚,埃兹拉·米勒 / 李起弘 / 奥莉薇·瑟尔比 / 比利·克鲁德普 / 迈克尔·安格拉诺 / 莫伊塞斯·阿里亚斯 / 泰伊·谢里丹 / 卡兰·麦克奥利菲 / 约翰尼·西蒙斯 / 尼可拉斯·博朗 / 杰克·基默 / 詹姆斯·弗兰切威勒 / 托马斯·曼 / 尼尔森·埃利斯 / 布莱特·达文,2015,7,122,9976,7.2
1305710,李小龙：勇士的旅程 Bruce Lee: A Warrior's Journey,李小龙,李小龙,纪录片,李小龙 / 卡里姆·阿卜杜尔-贾巴尔 / 成龙,2000,10,100,787,8.9
4317926,地平线系列：生物钟的秘密 Horizon: The Secret Life of Your Body Clock,Alicky Sussman,Alicky Sussman,纪录片,Bernard Hill,2009,2,,558,7.8
24876979,迷失1971 '71,扬·德芒热,扬·德芒热,剧情/动作/惊悚/战争,杰克·奥康奈尔 / 保罗·安德森 / 西恩·哈里斯 / 萨姆·里德 / 夏莉·墨菲 / Valene Kane / 山姆·哈兹尔丁 / 大卫·威尔莫特 / Killian Scott / 保罗·帕波维尔 / 理查德·多默 / Ben Peel / 马丁·麦凯恩 / Gerard Jordan / 杰克·劳登,2014,2,100,3113,7.2
2122830,A Picture of Britain,Sally Benton,Sally Benton,,David Dimbleby,2005,6,,47,8.9
1296394,傲气盖天 Michael Collins,尼尔·乔丹,尼尔·乔丹,剧情/惊悚/传记/战争,连姆·尼森 / 艾伦·瑞克曼 / 朱莉娅·罗伯茨 / 查尔斯·丹斯 / 伊恩·哈特 / Richard Ingram / 艾丹·奎因 / 乔纳森·莱斯·梅耶斯,1996,10,133,1497,7.8
24722793,彭伯利谋杀案 Death Comes to Pemberley,丹尼尔·伯希威尔,丹尼尔·伯希威尔,剧情,马修·瑞斯 / 安娜·麦克西维尔·马丁 / 马修·古迪 / Philip Martin Brown / 妮可拉·伯利 / 珍娜·科尔曼 / 凯文·埃尔登 / 特雷沃·伊芙 / 奥利弗·莫尔特曼 / 詹姆斯·诺顿 / 埃莉诺·汤姆林森 / 汤姆·沃德,2013,12,,1426,6.6
20285044,故乡 The Town,Colin Teague,Colin Teague,家庭,安德鲁·斯科特 / 杰拉德·基恩斯 / 朱莉亚·麦肯齐 / 夏洛特·莱利 / 凯莉·亚当斯 / 马丁·克鲁勒斯 / Avigail Tlalim / 托比·瑞格波,2012,12,,413,7.7
1304959,绅士不设防 Personal Services,特里 琼斯 (Terry Jones),特里 琼斯 (Terry Jones),喜剧,Julie Walters,1987,2,105,,
26473988,我的生活：伊顿公学 My Life:The Most Famous School In The World,,,纪录片,,2014,3,30,152,7.7
19935913,普京，俄罗斯和西方世界 BBC : Putin Russia and the West,,,纪录片/传记,鲁珀特·格雷夫斯 / 乔治·W· 布什 / Sergei Ivanov / Sergei Prikhodko / 弗拉基米尔·普京 / Condoleezza Rice / Dan Fried / Stephen Hadley / Sergey Lavrov / 德米特里·阿纳托利耶维奇·梅德韦杰夫 / Colin Powell / George Robertson / Mikhail Saakashvili / Anatoly Antonov / 詹姆斯·戈登·布朗 / Bill Burns / Robert Gates / Igor Ivanov / Mikhail Khodorkovsky / Alexei Kudrin / 尼古拉·萨科齐,2014,,,129,8.8
1756840,万能管家 第一季 Jeeves and Wooster Season 1,Ferdinand Fairfax,Ferdinand Fairfax,喜剧,斯蒂芬·弗雷 / 休·劳瑞,1990,4,,3164,8.8
3104900,汽车疯 Automania 2000,约翰·哈拉斯,约翰·哈拉斯,动画/短片,,1964,,9,281,6.8
11583989,神秘博士：雪人 Doctor Who: The Snowmen,Saul Metzstein,Saul Metzstein,科幻/奇幻/冒险,马特·史密斯 / 珍娜·科尔曼,2012,12,60,2919,8.1
25763555,废柴特工 American Ultra,尼玛·诺里扎德,尼玛·诺里扎德,喜剧/动作,杰西·艾森伯格 / 克里斯汀·斯图尔特 / 沃尔顿·戈金斯 / 比尔·普尔曼 / 康妮·布里登 / 托弗·戈瑞斯 / 约翰·雷吉扎莫 / 特瑞·韦伯 / 托尼·海尔 / 莫妮卡·甘德顿 / 迈克尔·帕帕约翰 / 纳许·艾德顿 / 莱尔·布罗卡托 / 唐·耶索,2016,4,96,14686,6
1309001,维拉·德雷克 Vera Drake,迈克·李,迈克·李,剧情/犯罪,艾美达·斯丹顿 / 理查德·格拉翰 / 埃迪·马森 / 吉姆·布劳德本特 / 莎莉·霍金斯,2004,10,125,1262,8
26756296,皆大欢喜 National Theatre Live: As You Like It,西蒙·戈德温,西蒙·戈德温,剧情/戏曲,罗莎莉·克雷格,2016,,160,128,7.6
1302013,查泰莱夫人的情人 Lady Chatterley's Lover,贾斯特·杰克金,贾斯特·杰克金,剧情/爱情/情色,西尔维娅·克里斯蒂 / 谢恩·布赖恩特 / 尼古拉斯·克莱 / 安·米切尔,1981,6,104,2221,6.4
26735533,见信如晤 Letters Live,,,脱口秀,伊恩·麦克莱恩 / 本尼迪克特·康伯巴奇 / 汤姆·希德勒斯顿 / 本·金斯利 / 奥利维娅·科尔曼 / 杰玛·琼斯 / 托比·琼斯 / 凯莉·米洛 / 格列塔·斯卡奇 / 安德鲁·斯科特 / 茱丽叶特·斯蒂文森 / 多米尼克·威斯特 / 乔斯·雅克兰德 / 艾丽·巴姆博 / 桑吉夫·巴哈斯卡 / 马特·贝里 / 萨曼莎·邦德 / 拉塞尔·布兰德 / 西蒙·卡洛 / 嘉玛·陈 / Lisa Dwan / 琼安·弗洛加特 / 莎莉·霍金斯 / Richard Holloway / 丹尼·赫斯顿 / 苏菲·亨特 / Ferdinand Kingsley / Caitlin Moran / 尼克·莫兰 / Andrew O’Hagan / 杰弗里·帕尔默 / 克拉克·彼得斯 Clarke Peters / Alan Rusbridger / 科林·萨蒙 / 汤姆·斯图里奇 / 艾什雷·沃特斯 / 露·布瑞丽 / Paul Ryan,2015,3,,,
3279065,聊天室 Chatroom,中田秀夫,中田秀夫,剧情/惊悚,亚伦·泰勒-约翰逊 / 伊莫琴·普茨 / 马修·比尔德 / 汉娜·穆雷 / Daniel Kaluuya,2010,8,97,1170,6
1302565,伟大 Great,鲍伯·加德弗瑞,鲍伯·加德弗瑞,动画/纪录片/短片/歌舞,理查德·布赖尔斯 / Harry Fowler / Barbara Moore,2010,,30,202,6.2
26291803,战争与和平 War and Peace,汤姆·哈伯,汤姆·哈伯,剧情/爱情/历史/战争,保罗·达诺 / 莉莉·詹姆斯 / 詹姆斯·诺顿 / 斯蒂芬·瑞 / 亚德里安·埃德蒙松 / 格列塔·斯卡奇 / 杰克·劳登 / 汤姆·伯克 / 阿奈林·巴纳德 / 塔彭丝·米德尔顿 / 奥雷利昂·维依科 / 吉莲·安德森 / 费奈拉·伍尔加 / 吉姆·布劳德本特 / 肯尼思·库兰汉姆 / 丽贝卡·弗朗特 / 埃斯林·洛福斯 / 罗里·基南 / 克洛伊·皮里 / Michael Epp / 卡勒姆·特纳 / Mary Roscoe / Thomas Arnold,2016,1,,4126,8.2
1300708,私语者 The Whisperers,布赖恩 福布斯 (Bryan Forbes),布赖恩 福布斯 (Bryan Forbes),剧情/惊悚,伊迪斯·伊万斯,1967,8,105,,
1307366,乱世有情天 Charlotte Gray,吉莉安·阿姆斯特朗,吉莉安·阿姆斯特朗,剧情/爱情/惊悚/战争,凯特·布兰切特 / James Fleet / Abigail Cruttenden / 比利·克鲁德普,2001,12,121,717,7.5
1422299,毫无线索 Without a Clue,Thom Eberhardt,Thom Eberhardt,喜剧/悬疑/犯罪,迈克尔·凯恩 / 本·金斯利,1988,10,107,668,8.2
26754625,小菜园大挑战 第二季 The Big Allotment Challenge Season 2,,,,,1988,,,,
3007819,水性杨花 Easy Virtue,斯蒂芬·埃利奥特,斯蒂芬·埃利奥特,喜剧/爱情,杰西卡·贝尔 / 本·巴恩斯 / 克里斯汀·斯科特·托马斯 / 科林·费尔斯 / 金伯莉·尼克松,2008,9,97,10452,7.5
6874487,公主夜游记 A Royal Night Out,朱里安·杰拉德,朱里安·杰拉德,剧情/爱情,莎拉·加顿 / 蓓尔·波利 / 艾米丽·沃森 / 鲁伯特·艾弗雷特 / 杰克·莱诺 / 罗杰·阿拉姆 / 杰克·拉斯基 / 安娜斯塔西亚·哈罗德 / 鲁斯·西恩 / 杰克·戈登 / 索菲娅·迪·马蒂诺 / 劳伦斯·斯佩尔曼 / 杰弗里·斯特里特菲尔德,2015,5,97,1689,6.3
1292848,漫长美好的星期五 The Long Good Friday,约翰·麦肯齐,约翰·麦肯齐,剧情/悬疑/惊悚/犯罪,鲍勃·霍斯金斯 / 海伦·米伦 / Dave King / 埃迪·康斯坦丁 / 皮尔斯·布鲁斯南,2015,80,114,429,7.3
1301502,理查三世 Richard III,理查德·隆克瑞恩,理查德·隆克瑞恩,剧情/战争,伊恩·麦克莱恩 / 安妮特·贝宁 / 吉姆·布劳德本特 / 小罗伯特·唐尼 / 奈杰尔·霍桑 / 玛吉·史密斯 / 吉姆·卡特 / 克里斯汀·斯科特·托马斯 / 约翰·伍德 / 爱德华·哈德威克,1995,8,104,584,7.8
2162796,Ricky Gervais Live: Animals,Dominic Brigstocke,Dominic Brigstocke,喜剧,瑞奇·热维斯 / Stirling Gallacher,2003,11,,48,9
5185319,Dread Poets' Society,安迪·威尔逊,安迪·威尔逊,,,1992,,,,
1440898,傲慢与偏见 Pride and Prejudice,Cyril Coke,Cyril Coke,剧情/喜剧/爱情,伊丽莎白·嘉尔维 / David Rintoul / Sabina Franklyn / Osmund Bullock / 莫瑞·沃森 / 朱迪·帕瑞福特,1980,1,,1119,8.2
10757578,坎特维尔的幽灵 The Canterville Ghost,Kim Burden,Kim Burden,动画,弗莱迪·海默 / 休·劳瑞 / 斯蒂芬·弗雷 / 托比·琼斯 / 艾美达·斯丹顿 / Miranda Hart,2016,10,,,
2162779,Ricky Gervais Live 2: Politics,Dominic Brigstocke,Dominic Brigstocke,喜剧,瑞奇·热维斯 / Ash Atalla / Robin Ince,2004,11,68,26,8.4
6866792,马普尔小姐探案 第二季 Agatha Christie's Marple Season 2,保罗·安文,保罗·安文,剧情/悬疑/犯罪,杰拉尔丁·麦克伊万 / 詹姆斯·达西 / 凯莉·布鲁克 / 凯瑞·穆里根 / 妲露拉·莱莉 / 詹姆斯·莫瑞 / 詹姆斯·维尔拜 / 提摩西·道尔顿 / 索非亚·迈尔斯 / 哈里·崔德威 / 格列塔·斯卡奇 / 艾米莉娅·福克斯 / 劳伦斯·福克斯 / 佐伊·特尔福德 / 艾丹·麦克阿德尔 / 查尔斯·丹斯,2006,1,,3824,8.6
26831694,The Muslim Pound,Gillian Bancroft,Gillian Bancroft,纪录片,Myriam Francois-Cerrah,3,,,,
1293491,艳阳天 Summertime,大卫·里恩,大卫·里恩,剧情/爱情,凯瑟琳·赫本 / 罗萨诺·布拉兹 / 伊莎·米兰达 / 达伦·麦克加文 / 玛瑞·奥登,1955,6,99,1125,7.6
2158565,JK罗琳 生命中的一年 J.K. Rowling: A Year in the Life,James Runcie,James Runcie,纪录片,James Runcie / J·K·罗琳,2007,12,47,609,8.7
3543318,傲慢与偏见与僵尸 Pride and Prejudice and Zombies,布尔·斯蒂尔斯,布尔·斯蒂尔斯,动作/爱情/恐怖,莉莉·詹姆斯 / 萨姆·赖利 / 杰克·休斯顿 / 贝拉·希思科特 / 道格拉斯·布斯 / 马特·史密斯 / 查尔斯·丹斯 / 琳娜·海蒂 / 苏琪·沃特豪斯 / 艾玛·格林威尔 / 埃斯林·洛福斯 / 莎莉·菲利普斯 / 艾丽·巴姆博 / 米莉·布拉迪,2016,2,107,11324,5.5
26767698,厨艺vs科学：终极厨房挑战 Chef vs Science: The Ultimate Kitchen Challenge,英国,英国,纪录片,,2016,,,28,7.7
1305054,剧匠魅影 Hey- Mr Producer! The Musical World of Cameron Mackintosh,Gavin Taylor,Gavin Taylor,歌舞,朱莉·安德鲁斯 / 约翰·巴罗曼 / 康姆·威尔金森 / 迈克尔·波尔 / Philip Quast / 鲁茜·亨肖 / Martins Adeniya / 丽娅·萨隆加 / 丽娅·萨隆加 Lea Salonga / Ellen Greene / Julian Lloyd Webber / 伯纳黛特·彼得斯 / Maria Friedman / David Campbell / Lisa Vroman / 朱莉亚·麦肯齐 / 休·杰克曼 / 朱迪·丹奇 / 伊莲·佩姬 / 乔纳森·普雷斯,1998,11,122,1610,9.4
4832341,光影艳红菱 Cameraman: The Life and Work of Jack Cardiff,Craig McCall,Craig McCall,纪录片,Jack Cardiff / Martin Scorsese / Thelma Schoonmaker,2010,,86,329,8.5
26021192,工具人 第三季 Gadget Man Season 3,Leo McCrea,Leo McCrea,纪录片,Richard Ayoade,2014,8,,,
1310153,清洁 Clean,奥利维耶·阿萨亚斯,奥利维耶·阿萨亚斯,剧情/音乐,张曼玉 / 尼克·诺特 / 碧翠斯·黛尔 / 珍妮·巴利巴尔 / 唐·麦凯勒,2004,9,111,10794,7.5
1294229,空中花园 The Hanging Garden,Thom Fitzgerald,Thom Fitzgerald,剧情/爱情,Chris Leavins / Troy Veinotte / Kerry Fox / Sarah Polley / Seana McKenna / Peter MacNeill / Joan Orenstein / Christine Dunsworth / Joel S. Keller,1998,3,91,328,7.7
1945549,超市夜未眠 Cashback,西恩·埃利斯,西恩·埃利斯,剧情/喜剧/爱情,肖恩·比格斯代夫 / 艾米莉娅·福克斯 / 迈克尔·迪克森 / 肖恩·埃文斯 / 米歇尔·雷恩,2006,9,102,71010,7.8
11500281,BBC地平线系列：寻找人工智能 BBC Horizon: The Hunt for AI,Helen Sage,Helen Sage,纪录片,Marcus du Sautoy,2012,4,59,126,7.8
1401982,爱玛 Emma,John Glenister,John Glenister,喜剧,Doran Godwin / John Carson / Donald Eccles,1972,7,,286,7.7
3069959,魔法学校 第一季 The Worst Witch Season 1,,,剧情/喜剧/恐怖/家庭/奇幻/冒险,Georgina Sherrington / Clare Coulter / Katie Allen,1999,7,,,
5057145,The Shuttered Room,David Greene,David Greene,恐怖,,1967,,99,,
20280040,黑衣女人2：死亡天使 The Woman in Black 2: Angel of Death,汤姆·哈伯,汤姆·哈伯,剧情/惊悚/恐怖,海伦·麦克洛瑞 / 杰瑞米·艾文 / 菲比·福克斯 / Leanne Best / 阿德里安·劳林斯 / Oaklee Pendergast / Leilah de Meza / 海莉·乔安妮·培根 / 奈德·丹内利 / Amelia Pidgeon / 乔治·利昂·马丁内斯 / 裘德·怀特 / Pip Pearce / 理查德·班克斯 / Alfie Simmons,2015,1,98,1148,4.7
4792374,Oasis: Standing On The Edge Of The Noise,Dick Carruthers,Dick Carruthers,,Oasis,2015,,,72,9.6
1478042,东方快车恋曲 Romance on the Orient Express,Lawrence Gordon Clark,Lawrence Gordon Clark,剧情/爱情,切瑞·拉德 / 斯图亚特·维尔森 / 芮妮·阿萨岑 / 拉夫·迈克尔 / 卢比·瓦克斯 / 朱利安·山德斯,1985,3,96,230,8.7
11577091,浴血黑帮 第一季 Peaky Blinders Season 1,奥图·巴瑟赫斯特,奥图·巴瑟赫斯特,剧情/传记/犯罪,基里安·墨菲 / 乔 科尔 / 保罗·安德森 / 海伦·麦克洛瑞 / 伊多·戈德堡 / 安娜贝拉·沃丽丝 / 山姆·尼尔 / 苏菲·兰朵 / 查理·科里德-米尔斯 / Alfie Evans-Meese,2013,9,,6635,8.8
10598440,空中营救 Non-Stop,佐米·希尔拉,佐米·希尔拉,动作/悬疑/惊悚/灾难,连姆·尼森 / 朱丽安·摩尔 / 斯科特·麦克纳里 / 米歇尔·道克瑞 / 内特·派克 / 寇瑞·斯托尔 / 露皮塔·尼永奥 / 奥玛尔·梅特瓦利 / 杰森·巴特勒·哈纳 / 莱纳斯·罗彻 / 谢伊·惠格姆 / 安松·蒙特 / 奎恩·麦克科甘 / 科里·霍金斯 / 弗兰克·迪尔,2014,9,106,67883,7.5
1294364,相见恨晚 Brief Encounter,大卫·里恩,大卫·里恩,剧情/爱情,西莉亚·约翰逊 / 特瑞沃·霍华德 / 斯坦利·霍洛威 / Joyce Carey / Everley Gregg / Margaret Barton,1945,11,86,4024,7.9
24325923,我和厄尔以及将死的女孩 Me and Earl and the Dying Girl,阿方索·戈麦斯-雷洪,阿方索·戈麦斯-雷洪,剧情/喜剧,托马斯·曼 /  奥利维亚·库克 / RJ·赛勒 / 尼克·奥弗曼 / 莫莉·香侬 / 乔·博恩瑟 / 康妮·布里登 / 凯瑟琳·休斯 / 马特·本内特 / 休·杰克曼 / 马萨姆·霍顿 / 鲍比·J·汤普森 / 切尔西·T·张,2015,1,104,34565,8
20020315,是，首相现代版 Yes- Prime Minister,乔纳森·林恩,乔纳森·林恩,喜剧,大卫·海格 / 亨利·古德曼 / 克里斯·拉金 / 佐伊·特尔福德,2013,1,,2323,7.7
26652472,Million Dollar American Princesses,,,历史,伊丽莎白·麦戈文,4,,,41,8.4
21362716,拯救大明星 Saving Santa,莱昂·乔森,莱昂·乔森,喜剧/动画/家庭/奇幻/冒险,马丁·弗瑞曼 / 蒂姆·克里 / 蒂姆·康威 / 帕姆·费里斯 / 阿什丽·提斯代尔 / 琼·柯琳斯 / 纽威尔·亚历山大 / 诺埃尔·克拉克 / 大卫·考吉尔 / 霍利·多夫 / 摩西·德里耶 / 杰姬·戈诺 / 尼古拉斯·格斯特 / 理查德·史蒂文·霍维茨 / 马克·伊瓦涅,2014,1,83,9501,6
6061437,真心话大冒险 Truth or Dare,Robert Heath,Robert Heath,惊悚/恐怖,珍妮-雅克 / 连姆·博伊尔 / 弗劳伦斯·霍尔 / 杰克·戈登 / Elana Di Troya,2012,8,95,4075,5.8
3071604,丹麦女孩 The Danish Girl,汤姆·霍珀,汤姆·霍珀,剧情/爱情/传记,埃迪·雷德梅恩 / 艾丽西亚·维坎德 / 本·卫肖 / 塞巴斯蒂安·科赫 / 艾梅柏·希尔德 / 马提亚斯·修奈尔  / 尼古拉斯·伍德森 / 皮普·托伦斯 / 克劳斯·布埃 / 埃默拉尔德·芬内尔 / 理查德·迪克森,2015,9,119,69741,8
1301459,小岛惊魂 The Others,亚历杭德罗·阿梅纳瓦尔,亚历杭德罗·阿梅纳瓦尔,剧情/悬疑/恐怖,妮可·基德曼 / 菲奥纽拉·弗拉纳根 / 克里斯托弗·埃克莱斯顿 / 阿拉济纳·曼恩 / James Bentley / 埃里克·赛克斯 / 伊莲·卡西迪 / 芮妮·阿萨岑 / Gordon Reid / 基思·艾伦 / 米歇尔·费尔利,2001,8,104,110757,8
